"AccessControlType","ActiveDirectoryRights","AdcsSeverity","AdminCount","AffectedObjects","CACertificate","Category","CertificateRevocationList","CertificateTemplates","CheckId","CheckName","Cn","Description","Detail","DisplayName","DistinguishedName","DnsHostName","Error","EscCheckId","FileSystemRights","FindingCount","FindingDetail","flags","flatName","fSMORoleOwner","gPCFileSysPath","gPLink","GpoFolder","GptTmplPath","IdentityReference","lastLogonTimestamp","lockoutDuration","lockoutThreshold","logonHours","MatchedDangerousRights","maxPwdAge","member","memberOf","minPwdAge","minPwdLength","msDFSR-ReplicationGroupType","msDS-Behavior-Version","ms-DS-MachineAccountQuota","msDS-SupportedEncryptionTypes","ms-Mcs-AdmPwdExpirationTime","MsPKICertificateNameFlag","MsPKIEnrollmentFlag","MsPKIPrivateKeyFlag","MsPKIRASignature","MsPKITemplateMinorRevision","MsPKITemplateSchemaVersion","Name","NTSecurityDescriptor","ObjectClass","objectSid","ObjectType","OperatingSystem","operatingSystemVersion","ou","ParsedDword","PKIExtendedKeyUsage","primaryGroupID","Principal","PrincipalSID","pwdHistoryLength","pwdLastSet","pwdProperties","RawValue","RegistryKeyLine","Remediation","Result","rIDManagerReference","RuleId","SamAccountName","ScanNote","ScanTimeUtc","securityIdentifier","serverReferenceBL","servicePrincipalName","Severity","SourcePath","Title","trustAttributes","trustDirection","trustPartner","trustType","UserAccountControl","UserCertificate","versionNumber","Violations","WhenChanged","WhenCreated"
"","","","","","","","","","CERT-044","[Listing] Template objects for validity period review (LDAP cannot compare periods)","","Broad listing: LDAP does not decode pKIExpirationPeriod for numeric comparison in this check. Manual or CA-policy review required for 'excessive' validity.","","","CN=EFSRecovery,CN=Certificate Templates,CN=Public Key Services,CN=Services,CN=Configuration,DC=sevenkingdoms,DC=local","","","","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EFSRecovery","","","","","","","","","","","","","","","","","","","Fail","","","","","","","","","info","Certificate_Services/CERT-044_Certificate_Validity_Period_Excessive/adsi.ps1","","","","","","","","","","3/6/2026 1:54:05 AM","3/6/2026 1:54:05 AM"
"","","","","","","","","","CERT-044","[Listing] Template objects for validity period review (LDAP cannot compare periods)","","Broad listing: LDAP does not decode pKIExpirationPeriod for numeric comparison in this check. Manual or CA-policy review required for 'excessive' validity.","","","CN=CodeSigning,CN=Certificate Templates,CN=Public Key Services,CN=Services,CN=Configuration,DC=sevenkingdoms,DC=local","","","","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CodeSigning","","","","","","","","","","","","","","","","","","","Fail","","","","","","","","","info","Certificate_Services/CERT-044_Certificate_Validity_Period_Excessive/adsi.ps1","","","","","","","","","","3/6/2026 1:54:05 AM","3/6/2026 1:54:05 AM"
"","","","","","","","","","CERT-044","[Listing] Template objects for validity period review (LDAP cannot compare periods)","","Broad listing: LDAP does not decode pKIExpirationPeriod for numeric comparison in this check. Manual or CA-policy review required for 'excessive' validity.","","","CN=CTLSigning,CN=Certificate Templates,CN=Public Key Services,CN=Services,CN=Configuration,DC=sevenkingdoms,DC=local","","","","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CTLSigning","","","","","","","","","","","","","","","","","","","Fail","","","","","","","","","info","Certificate_Services/CERT-044_Certificate_Validity_Period_Excessive/adsi.ps1","","","","","","","","","","3/6/2026 1:54:05 AM","3/6/2026 1:54:05 AM"
"","","","","","","","","","CERT-044","[Listing] Template objects for validity period review (LDAP cannot compare periods)","","Broad listing: LDAP does not decode pKIExpirationPeriod for numeric comparison in this check. Manual or CA-policy review required for 'excessive' validity.","","","CN=EnrollmentAgent,CN=Certificate Templates,CN=Public Key Services,CN=Services,CN=Configuration,DC=sevenkingdoms,DC=local","","","","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EnrollmentAgent","","","","","","","","","","","","","","","","","","","Fail","","","","","","","","","info","Certificate_Services/CERT-044_Certificate_Validity_Period_Excessive/adsi.ps1","","","","","","","","","","3/6/2026 1:54:05 AM","3/6/2026 1:54:05 AM"
"","","","","","","","","","CERT-044","[Listing] Template objects for validity period review (LDAP cannot compare periods)","","Broad listing: LDAP does not decode pKIExpirationPeriod for numeric comparison in this check. Manual or CA-policy review required for 'excessive' validity.","","","CN=EnrollmentAgentOffline,CN=Certificate Templates,CN=Public Key Services,CN=Services,CN=Configuration,DC=sevenkingdoms,DC=local","","","","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EnrollmentAgentOffline","","","","","","","","","","","","","","","","","","","Fail","","","","","","","","","info","Certificate_Services/CERT-044_Certificate_Validity_Period_Excessive/adsi.ps1","","","","","","","","","","3/6/2026 1:54:05 AM","3/6/2026 1:54:05 AM"
"","","","","","","","","","CERT-044","[Listing] Template objects for validity period review (LDAP cannot compare periods)","","Broad listing: LDAP does not decode pKIExpirationPeriod for numeric comparison in this check. Manual or CA-policy review required for 'excessive' validity.","","","CN=MachineEnrollmentAgent,CN=Certificate Templates,CN=Public Key Services,CN=Services,CN=Configuration,DC=sevenkingdoms,DC=local","","","","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MachineEnrollmentAgent","","","","","","","","","","","","","","","","","","","Fail","","","","","","","","","info","Certificate_Services/CERT-044_Certificate_Validity_Period_Excessive/adsi.ps1","","","","","","","","","","3/6/2026 1:54:05 AM","3/6/2026 1:54:05 AM"
"","","","","","","","","","CERT-044","[Listing] Template objects for validity period review (LDAP cannot compare periods)","","Broad listing: LDAP does not decode pKIExpirationPeriod for numeric comparison in this check. Manual or CA-policy review required for 'excessive' validity.","","","CN=Machine,CN=Certificate Templates,CN=Public Key Services,CN=Services,CN=Configuration,DC=sevenkingdoms,DC=local","","","","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Machine","","","","","","","","","","","","","","","","","","","Fail","","","","","","","","","info","Certificate_Services/CERT-044_Certificate_Validity_Period_Excessive/adsi.ps1","","","","","","","","","","3/6/2026 1:54:05 AM","3/6/2026 1:54:05 AM"
"","","","","","","","","","CERT-044","[Listing] Template objects for validity period review (LDAP cannot compare periods)","","Broad listing: LDAP does not decode pKIExpirationPeriod for numeric comparison in this check. Manual or CA-policy review required for 'excessive' validity.","","","CN=DomainController,CN=Certificate Templates,CN=Public Key Services,CN=Services,CN=Configuration,DC=sevenkingdoms,DC=local","","","","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DomainController","","","","","","","","","","","","","","","","","","","Fail","","","","","","","","","info","Certificate_Services/CERT-044_Certificate_Validity_Period_Excessive/adsi.ps1","","","","","","","","","","3/6/2026 1:54:05 AM","3/6/2026 1:54:05 AM"
"","","","","","","","","","CERT-044","[Listing] Template objects for validity period review (LDAP cannot compare periods)","","Broad listing: LDAP does not decode pKIExpirationPeriod for numeric comparison in this check. Manual or CA-policy review required for 'excessive' validity.","","","CN=WebServer,CN=Certificate Templates,CN=Public Key Services,CN=Services,CN=Configuration,DC=sevenkingdoms,DC=local","","","","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","WebServer","","","","","","","","","","","","","","","","","","","Fail","","","","","","","","","info","Certificate_Services/CERT-044_Certificate_Validity_Period_Excessive/adsi.ps1","","","","","","","","","","3/6/2026 1:54:05 AM","3/6/2026 1:54:05 AM"
"","","","","","","","","","CERT-044","[Listing] Template objects for validity period review (LDAP cannot compare periods)","","Broad listing: LDAP does not decode pKIExpirationPeriod for numeric comparison in this check. Manual or CA-policy review required for 'excessive' validity.","","","CN=CA,CN=Certificate Templates,CN=Public Key Services,CN=Services,CN=Configuration,DC=sevenkingdoms,DC=local","","","","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CA","","","","","","","","","","","","","","","","","","","Fail","","","","","","","","","info","Certificate_Services/CERT-044_Certificate_Validity_Period_Excessive/adsi.ps1","","","","","","","","","","3/6/2026 1:54:05 AM","3/6/2026 1:54:05 AM"
"","","","","","","","","","CERT-044","[Listing] Template objects for validity period review (LDAP cannot compare periods)","","Broad listing: LDAP does not decode pKIExpirationPeriod for numeric comparison in this check. Manual or CA-policy review required for 'excessive' validity.","","","CN=SubCA,CN=Certificate Templates,CN=Public Key Services,CN=Services,CN=Configuration,DC=sevenkingdoms,DC=local","","","","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SubCA","","","","","","","","","","","","","","","","","","","Fail","","","","","","","","","info","Certificate_Services/CERT-044_Certificate_Validity_Period_Excessive/adsi.ps1","","","","","","","","","","3/6/2026 1:54:05 AM","3/6/2026 1:54:05 AM"
"","","","","","","","","","CERT-044","[Listing] Template objects for validity period review (LDAP cannot compare periods)","","Broad listing: LDAP does not decode pKIExpirationPeriod for numeric comparison in this check. Manual or CA-policy review required for 'excessive' validity.","","","CN=IPSECIntermediateOnline,CN=Certificate Templates,CN=Public Key Services,CN=Services,CN=Configuration,DC=sevenkingdoms,DC=local","","","","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","IPSECIntermediateOnline","","","","","","","","","","","","","","","","","","","Fail","","","","","","","","","info","Certificate_Services/CERT-044_Certificate_Validity_Period_Excessive/adsi.ps1","","","","","","","","","","3/6/2026 1:54:05 AM","3/6/2026 1:54:05 AM"
"","","","","","","","","","CERT-044","[Listing] Template objects for validity period review (LDAP cannot compare periods)","","Broad listing: LDAP does not decode pKIExpirationPeriod for numeric comparison in this check. Manual or CA-policy review required for 'excessive' validity.","","","CN=IPSECIntermediateOffline,CN=Certificate Templates,CN=Public Key Services,CN=Services,CN=Configuration,DC=sevenkingdoms,DC=local","","","","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","IPSECIntermediateOffline","","","","","","","","","","","","","","","","","","","Fail","","","","","","","","","info","Certificate_Services/CERT-044_Certificate_Validity_Period_Excessive/adsi.ps1","","","","","","","","","","3/6/2026 1:54:05 AM","3/6/2026 1:54:05 AM"
"","","","","","","","","","CERT-044","[Listing] Template objects for validity period review (LDAP cannot compare periods)","","Broad listing: LDAP does not decode pKIExpirationPeriod for numeric comparison in this check. Manual or CA-policy review required for 'excessive' validity.","","","CN=OfflineRouter,CN=Certificate Templates,CN=Public Key Services,CN=Services,CN=Configuration,DC=sevenkingdoms,DC=local","","","","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","OfflineRouter","","","","","","","","","","","","","","","","","","","Fail","","","","","","","","","info","Certificate_Services/CERT-044_Certificate_Validity_Period_Excessive/adsi.ps1","","","","","","","","","","3/6/2026 1:54:05 AM","3/6/2026 1:54:05 AM"
"","","","","","","","","","CERT-044","[Listing] Template objects for validity period review (LDAP cannot compare periods)","","Broad listing: LDAP does not decode pKIExpirationPeriod for numeric comparison in this check. Manual or CA-policy review required for 'excessive' validity.","","","CN=CEPEncryption,CN=Certificate Templates,CN=Public Key Services,CN=Services,CN=Configuration,DC=sevenkingdoms,DC=local","","","","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CEPEncryption","","","","","","","","","","","","","","","","","","","Fail","","","","","","","","","info","Certificate_Services/CERT-044_Certificate_Validity_Period_Excessive/adsi.ps1","","","","","","","","","","3/6/2026 1:54:05 AM","3/6/2026 1:54:05 AM"
"","","","","","","","","","CERT-044","[Listing] Template objects for validity period review (LDAP cannot compare periods)","","Broad listing: LDAP does not decode pKIExpirationPeriod for numeric comparison in this check. Manual or CA-policy review required for 'excessive' validity.","","","CN=ExchangeUser,CN=Certificate Templates,CN=Public Key Services,CN=Services,CN=Configuration,DC=sevenkingdoms,DC=local","","","","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ExchangeUser","","","","","","","","","","","","","","","","","","","Fail","","","","","","","","","info","Certificate_Services/CERT-044_Certificate_Validity_Period_Excessive/adsi.ps1","","","","","","","","","","3/6/2026 1:54:05 AM","3/6/2026 1:54:05 AM"
"","","","","","","","","","CERT-044","[Listing] Template objects for validity period review (LDAP cannot compare periods)","","Broad listing: LDAP does not decode pKIExpirationPeriod for numeric comparison in this check. Manual or CA-policy review required for 'excessive' validity.","","","CN=ExchangeUserSignature,CN=Certificate Templates,CN=Public Key Services,CN=Services,CN=Configuration,DC=sevenkingdoms,DC=local","","","","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ExchangeUserSignature","","","","","","","","","","","","","","","","","","","Fail","","","","","","","","","info","Certificate_Services/CERT-044_Certificate_Validity_Period_Excessive/adsi.ps1","","","","","","","","","","3/6/2026 1:54:05 AM","3/6/2026 1:54:05 AM"
"","","","","","","","","","CERT-044","[Listing] Template objects for validity period review (LDAP cannot compare periods)","","Broad listing: LDAP does not decode pKIExpirationPeriod for numeric comparison in this check. Manual or CA-policy review required for 'excessive' validity.","","","CN=CrossCA,CN=Certificate Templates,CN=Public Key Services,CN=Services,CN=Configuration,DC=sevenkingdoms,DC=local","","","","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CrossCA","","","","","","","","","","","","","","","","","","","Fail","","","","","","","","","info","Certificate_Services/CERT-044_Certificate_Validity_Period_Excessive/adsi.ps1","","","","","","","","","","3/6/2026 1:54:05 AM","3/6/2026 1:54:05 AM"
"","","","","","","","","","CERT-044","[Listing] Template objects for validity period review (LDAP cannot compare periods)","","Broad listing: LDAP does not decode pKIExpirationPeriod for numeric comparison in this check. Manual or CA-policy review required for 'excessive' validity.","","","CN=CAExchange,CN=Certificate Templates,CN=Public Key Services,CN=Services,CN=Configuration,DC=sevenkingdoms,DC=local","","","","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CAExchange","","","","","","","","","","","","","","","","","","","Fail","","","","","","","","","info","Certificate_Services/CERT-044_Certificate_Validity_Period_Excessive/adsi.ps1","","","","","","","","","","3/6/2026 1:54:05 AM","3/6/2026 1:54:05 AM"
"","","","","","","","","","CERT-044","[Listing] Template objects for validity period review (LDAP cannot compare periods)","","Broad listing: LDAP does not decode pKIExpirationPeriod for numeric comparison in this check. Manual or CA-policy review required for 'excessive' validity.","","","CN=KeyRecoveryAgent,CN=Certificate Templates,CN=Public Key Services,CN=Services,CN=Configuration,DC=sevenkingdoms,DC=local","","","","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","KeyRecoveryAgent","","","","","","","","","","","","","","","","","","","Fail","","","","","","","","","info","Certificate_Services/CERT-044_Certificate_Validity_Period_Excessive/adsi.ps1","","","","","","","","","","3/6/2026 1:54:05 AM","3/6/2026 1:54:05 AM"
"","","","","","","","","","CERT-044","[Listing] Template objects for validity period review (LDAP cannot compare periods)","","Broad listing: LDAP does not decode pKIExpirationPeriod for numeric comparison in this check. Manual or CA-policy review required for 'excessive' validity.","","","CN=DomainControllerAuthentication,CN=Certificate Templates,CN=Public Key Services,CN=Services,CN=Configuration,DC=sevenkingdoms,DC=local","","","","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DomainControllerAuthentication","","","","","","","","","","","","","","","","","","","Fail","","","","","","","","","info","Certificate_Services/CERT-044_Certificate_Validity_Period_Excessive/adsi.ps1","","","","","","","","","","3/6/2026 1:54:05 AM","3/6/2026 1:54:05 AM"
"","","","","","","","","","CERT-044","[Listing] Template objects for validity period review (LDAP cannot compare periods)","","Broad listing: LDAP does not decode pKIExpirationPeriod for numeric comparison in this check. Manual or CA-policy review required for 'excessive' validity.","","","CN=DirectoryEmailReplication,CN=Certificate Templates,CN=Public Key Services,CN=Services,CN=Configuration,DC=sevenkingdoms,DC=local","","","","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","DirectoryEmailReplication","","","","","","","","","","","","","","","","","","","Fail","","","","","","","","","info","Certificate_Services/CERT-044_Certificate_Validity_Period_Excessive/adsi.ps1","","","","","","","","","","3/6/2026 1:54:05 AM","3/6/2026 1:54:05 AM"
"","","","","","","","","","CERT-044","[Listing] Template objects for validity period review (LDAP cannot compare periods)","","Broad listing: LDAP does not decode pKIExpirationPeriod for numeric comparison in this check. Manual or CA-policy review required for 'excessive' validity.","","","CN=Workstation,CN=Certificate Templates,CN=Public Key Services,CN=Services,CN=Configuration,DC=sevenkingdoms,DC=local","","","","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Workstation","","","","","","","","","","","","","","","","","","","Fail","","","","","","","","","info","Certificate_Services/CERT-044_Certificate_Validity_Period_Excessive/adsi.ps1","","","","","","","","","","3/6/2026 1:54:05 AM","3/6/2026 1:54:05 AM"
"","","","","","","","","","CERT-044","[Listing] Template objects for validity period review (LDAP cannot compare periods)","","Broad listing: LDAP does not decode pKIExpirationPeriod for numeric comparison in this check. Manual or CA-policy review required for 'excessive' validity.","","","CN=RASAndIASServer,CN=Certificate Templates,CN=Public Key Services,CN=Services,CN=Configuration,DC=sevenkingdoms,DC=local","","","","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","RASAndIASServer","","","","","","","","","","","","","","","","","","","Fail","","","","","","","","","info","Certificate_Services/CERT-044_Certificate_Validity_Period_Excessive/adsi.ps1","","","","","","","","","","3/6/2026 1:54:05 AM","3/6/2026 1:54:05 AM"
"","","","","","","","","","CERT-044","[Listing] Template objects for validity period review (LDAP cannot compare periods)","","Broad listing: LDAP does not decode pKIExpirationPeriod for numeric comparison in this check. Manual or CA-policy review required for 'excessive' validity.","","","CN=OCSPResponseSigning,CN=Certificate Templates,CN=Public Key Services,CN=Services,CN=Configuration,DC=sevenkingdoms,DC=local","","","","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","OCSPResponseSigning","","","","","","","","","","","","","","","","","","","Fail","","","","","","","","","info","Certificate_Services/CERT-044_Certificate_Validity_Period_Excessive/adsi.ps1","","","","","","","","","","3/6/2026 1:54:05 AM","3/6/2026 1:54:05 AM"
"","","","","","","","","","CERT-044","[Listing] Template objects for validity period review (LDAP cannot compare periods)","","Broad listing: LDAP does not decode pKIExpirationPeriod for numeric comparison in this check. Manual or CA-policy review required for 'excessive' validity.","","","CN=KerberosAuthentication,CN=Certificate Templates,CN=Public Key Services,CN=Services,CN=Configuration,DC=sevenkingdoms,DC=local","","","","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","KerberosAuthentication","","","","","","","","","","","","","","","","","","","Fail","","","","","","","","","info","Certificate_Services/CERT-044_Certificate_Validity_Period_Excessive/adsi.ps1","","","","","","","","","","3/6/2026 1:54:05 AM","3/6/2026 1:54:05 AM"
"","","","","","","","","","CERT-045","CA Audit Settings","","Enterprise CAs for audit configuration review. LDAP listing does not read local CA audit policy—use CA host baselines.","","","CN=SEVENKINGDOMS-CA,CN=Enrollment Services,CN=Public Key Services,CN=Services,CN=Configuration,DC=sevenkingdoms,DC=local","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SEVENKINGDOMS-CA","","","","","","","","","","","","","","","","","","","Fail","","","","","","","","","low","Certificate_Services/CERT-045_CA_Audit_Settings/adsi.ps1","","","","","","","","","","3/6/2026 1:54:05 AM","3/6/2026 1:54:05 AM"
"","","","","","","","","","CERT-046","[DACL review] Templates with security descriptor (ACL triage)","","Loads nTSecurityDescriptor for manual or downstream ACL review. Prefer ADCS-ESC4 for automated weak-ACL detection.","","","CN=User,CN=Certificate Templates,CN=Public Key Services,CN=Services,CN=Configuration,DC=sevenkingdoms,DC=local","","","","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","User","System.Object[]","","","","","","","","","","","","","","","","","","Fail","","","","","","","","","medium","Certificate_Services/CERT-046_Certificate_Template_Permissions_Excessive/adsi.ps1","","","","","","","","","","3/6/2026 1:54:05 AM","3/6/2026 1:54:05 AM"
"","","","","","","","","","CERT-046","[DACL review] Templates with security descriptor (ACL triage)","","Loads nTSecurityDescriptor for manual or downstream ACL review. Prefer ADCS-ESC4 for automated weak-ACL detection.","","","CN=UserSignature,CN=Certificate Templates,CN=Public Key Services,CN=Services,CN=Configuration,DC=sevenkingdoms,DC=local","","","","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","UserSignature","System.Object[]","","","","","","","","","","","","","","","","","","Fail","","","","","","","","","medium","Certificate_Services/CERT-046_Certificate_Template_Permissions_Excessive/adsi.ps1","","","","","","","","","","3/6/2026 1:54:05 AM","3/6/2026 1:54:05 AM"
"","","","","","","","","","CERT-046","[DACL review] Templates with security descriptor (ACL triage)","","Loads nTSecurityDescriptor for manual or downstream ACL review. Prefer ADCS-ESC4 for automated weak-ACL detection.","","","CN=SmartcardUser,CN=Certificate Templates,CN=Public Key Services,CN=Services,CN=Configuration,DC=sevenkingdoms,DC=local","","","","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SmartcardUser","System.Object[]","","","","","","","","","","","","","","","","","","Fail","","","","","","","","","medium","Certificate_Services/CERT-046_Certificate_Template_Permissions_Excessive/adsi.ps1","","","","","","","","","","3/6/2026 1:54:05 AM","3/6/2026 1:54:05 AM"
"","","","","","","","","","CERT-046","[DACL review] Templates with security descriptor (ACL triage)","","Loads nTSecurityDescriptor for manual or downstream ACL review. Prefer ADCS-ESC4 for automated weak-ACL detection.","","","CN=ClientAuth,CN=Certificate Templates,CN=Public Key Services,CN=Services,CN=Configuration,DC=sevenkingdoms,DC=local","","","","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ClientAuth","System.Object[]","","","","","","","","","","","","","","","","","","Fail","","","","","","","","","medium","Certificate_Services/CERT-046_Certificate_Template_Permissions_Excessive/adsi.ps1","","","","","","","","","","3/6/2026 1:54:05 AM","3/6/2026 1:54:05 AM"
"","","","","","","","","","CERT-046","[DACL review] Templates with security descriptor (ACL triage)","","Loads nTSecurityDescriptor for manual or downstream ACL review. Prefer ADCS-ESC4 for automated weak-ACL detection.","","","CN=SmartcardLogon,CN=Certificate Templates,CN=Public Key Services,CN=Services,CN=Configuration,DC=sevenkingdoms,DC=local","","","","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SmartcardLogon","System.Object[]","","","","","","","","","","","","","","","","","","Fail","","","","","","","","","medium","Certificate_Services/CERT-046_Certificate_Template_Permissions_Excessive/adsi.ps1","","","","","","","","","","3/6/2026 1:54:05 AM","3/6/2026 1:54:05 AM"
"","","","","","","","","","CERT-046","[DACL review] Templates with security descriptor (ACL triage)","","Loads nTSecurityDescriptor for manual or downstream ACL review. Prefer ADCS-ESC4 for automated weak-ACL detection.","","","CN=EFS,CN=Certificate Templates,CN=Public Key Services,CN=Services,CN=Configuration,DC=sevenkingdoms,DC=local","","","","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EFS","System.Object[]","","","","","","","","","","","","","","","","","","Fail","","","","","","","","","medium","Certificate_Services/CERT-046_Certificate_Template_Permissions_Excessive/adsi.ps1","","","","","","","","","","3/6/2026 1:54:05 AM","3/6/2026 1:54:05 AM"
"","","","","","","","","","CERT-046","[DACL review] Templates with security descriptor (ACL triage)","","Loads nTSecurityDescriptor for manual or downstream ACL review. Prefer ADCS-ESC4 for automated weak-ACL detection.","","","CN=Administrator,CN=Certificate Templates,CN=Public Key Services,CN=Services,CN=Configuration,DC=sevenkingdoms,DC=local","","","","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Administrator","System.Object[]","","","","","","","","","","","","","","","","","","Fail","","","","","","","","","medium","Certificate_Services/CERT-046_Certificate_Template_Permissions_Excessive/adsi.ps1","","","","","","","","","","3/6/2026 1:54:05 AM","3/6/2026 1:54:05 AM"
"","","","","","","","","","CERT-046","[DACL review] Templates with security descriptor (ACL triage)","","Loads nTSecurityDescriptor for manual or downstream ACL review. Prefer ADCS-ESC4 for automated weak-ACL detection.","","","CN=EFSRecovery,CN=Certificate Templates,CN=Public Key Services,CN=Services,CN=Configuration,DC=sevenkingdoms,DC=local","","","","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EFSRecovery","System.Object[]","","","","","","","","","","","","","","","","","","Fail","","","","","","","","","medium","Certificate_Services/CERT-046_Certificate_Template_Permissions_Excessive/adsi.ps1","","","","","","","","","","3/6/2026 1:54:05 AM","3/6/2026 1:54:05 AM"
"","","","","","","","","","CERT-046","[DACL review] Templates with security descriptor (ACL triage)","","Loads nTSecurityDescriptor for manual or downstream ACL review. Prefer ADCS-ESC4 for automated weak-ACL detection.","","","CN=CodeSigning,CN=Certificate Templates,CN=Public Key Services,CN=Services,CN=Configuration,DC=sevenkingdoms,DC=local","","","","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CodeSigning","System.Object[]","","","","","","","","","","","","","","","","","","Fail","","","","","","","","","medium","Certificate_Services/CERT-046_Certificate_Template_Permissions_Excessive/adsi.ps1","","","","","","","","","","3/6/2026 1:54:05 AM","3/6/2026 1:54:05 AM"
"","","","","","","","","","CERT-046","[DACL review] Templates with security descriptor (ACL triage)","","Loads nTSecurityDescriptor for manual or downstream ACL review. Prefer ADCS-ESC4 for automated weak-ACL detection.","","","CN=CTLSigning,CN=Certificate Templates,CN=Public Key Services,CN=Services,CN=Configuration,DC=sevenkingdoms,DC=local","","","","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CTLSigning","System.Object[]","","","","","","","","","","","","","","","","","","Fail","","","","","","","","","medium","Certificate_Services/CERT-046_Certificate_Template_Permissions_Excessive/adsi.ps1","","","","","","","","","","3/6/2026 1:54:05 AM","3/6/2026 1:54:05 AM"
"","","","","","","","","","CERT-046","[DACL review] Templates with security descriptor (ACL triage)","","Loads nTSecurityDescriptor for manual or downstream ACL review. Prefer ADCS-ESC4 for automated weak-ACL detection.","","","CN=EnrollmentAgent,CN=Certificate Templates,CN=Public Key Services,CN=Services,CN=Configuration,DC=sevenkingdoms,DC=local","","","","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EnrollmentAgent","System.Object[]","","","","","","","","","","","","","","","","","","Fail","","","","","","","","","medium","Certificate_Services/CERT-046_Certificate_Template_Permissions_Excessive/adsi.ps1","","","","","","","","","","3/6/2026 1:54:05 AM","3/6/2026 1:54:05 AM"
"","","","","","","","","","CERT-046","[DACL review] Templates with security descriptor (ACL triage)","","Loads nTSecurityDescriptor for manual or downstream ACL review. Prefer ADCS-ESC4 for automated weak-ACL detection.","","","CN=EnrollmentAgentOffline,CN=Certificate Templates,CN=Public Key Services,CN=Services,CN=Configuration,DC=sevenkingdoms,DC=local","","","","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EnrollmentAgentOffline","System.Object[]","","","","","","","","","","","","","","","","","","Fail","","","","","","","","","medium","Certificate_Services/CERT-046_Certificate_Template_Permissions_Excessive/adsi.ps1","","","","","","","","","","3/6/2026 1:54:05 AM","3/6/2026 1:54:05 AM"
"","","","","","","","","","CERT-046","[DACL review] Templates with security descriptor (ACL triage)","","Loads nTSecurityDescriptor for manual or downstream ACL review. Prefer ADCS-ESC4 for automated weak-ACL detection.","","","CN=MachineEnrollmentAgent,CN=Certificate Templates,CN=Public Key Services,CN=Services,CN=Configuration,DC=sevenkingdoms,DC=local","","","","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MachineEnrollmentAgent","System.Object[]","","","","","","","","","","","","","","","","","","Fail","","","","","","","","","medium","Certificate_Services/CERT-046_Certificate_Template_Permissions_Excessive/adsi.ps1","","","","","","","","","","3/6/2026 1:54:05 AM","3/6/2026 1:54:05 AM"
